referrer,views_total,views_unique
Google,10,7
github.com,2,1
adrian-lison.github.io,2,1
teams.microsoft.com,1,1
statics.teams.cdn.office.net,1,1
DuckDuckGo,1,1
cdc.gov,1,1
wise.ethz.ch,1,1
